order_id,user_id,item_id,item_name,category,price
1217,u5,63,Lifebuoy Hand Wash 200ml,personal_care,65
1217,u5,3,Bingo Mad Angles,snacks,20
1217,u5,87,Polo Mint (Roll),sweets,10
1217,u5,29,Sting Energy Drink,drinks,20
1217,u5,14,Sunfeast Mom's Magic,snacks,20
1217,u5,31,Real Mango Juice 200ml,drinks,25
1218,u5,11,Oreo Original,snacks,20
1218,u5,5,Too Yumm Multigrain Chips,snacks,20
1218,u5,8,Bourbon Biscuits,snacks,20
1218,u5,87,Polo Mint (Roll),sweets,10
1218,u5,20,Alpenliebe Lollipop,sweets,5
1218,u5,41,Mother Dairy Curd 400g,dairy,45
1218,u5,26,Pepsi 250ml Can,drinks,40
1219,u5,3,Bingo Mad Angles,snacks,20
1219,u5,39,Britannia Paneer 200g,dairy,90
1219,u5,100,Mixed Nuts 100g,snacks,99
1219,u5,27,Sprite 250ml Can,drinks,40
1220,u5,12,Digestive Marie Lite,snacks,30
1220,u5,21,Dairy Milk Crackle,sweets,40
1220,u5,17,5 Star Chocolate,sweets,20
1220,u5,22,Bounty Bar,sweets,50
1220,u5,19,Eclairs Toffee (10 pcs),sweets,10
1220,u5,31,Real Mango Juice 200ml,drinks,25
1220,u5,82,Bournvita 200g,beverages,120
1221,u5,5,Too Yumm Multigrain Chips,snacks,20
1221,u5,7,Parle-G Biscuits,snacks,10
1221,u5,35,Minute Maid Pulpy Orange,drinks,30
1221,u5,17,5 Star Chocolate,sweets,20
1221,u5,44,Go Cheese Spread,dairy,85
1222,u5,86,Center Fresh Gum (6 pcs),sweets,10
1222,u5,19,Eclairs Toffee (10 pcs),sweets,10
1222,u5,30,Tropicana Orange 200ml,drinks,30
1222,u5,10,Hide & Seek Biscuits,snacks,30
1222,u5,20,Alpenliebe Lollipop,sweets,5
1222,u5,93,Tomato 500g,fresh,25
1222,u5,37,Amul Butter 100g,dairy,55
1223,u5,10,Hide & Seek Biscuits,snacks,30
1223,u5,40,Amul Taaza Milk 500ml,dairy,32
1223,u5,6,Pringles Original (Small),snacks,99
1223,u5,29,Sting Energy Drink,drinks,20
1223,u5,33,Maaza 250ml,drinks,20
1223,u5,19,Eclairs Toffee (10 pcs),sweets,10
1224,u5,35,Minute Maid Pulpy Orange,drinks,30
1224,u5,85,Mentos Mint Roll,sweets,10
1224,u5,62,Dove Soap 100g,personal_care,45
1224,u5,36,Paper Boat Aam Panna,drinks,30
1225,u5,7,Parle-G Biscuits,snacks,10
1225,u5,35,Minute Maid Pulpy Orange,drinks,30
1225,u5,26,Pepsi 250ml Can,drinks,40
1225,u5,2,Kurkure Masala Munch,snacks,20
1225,u5,18,Munch Chocolate,sweets,10
1225,u5,90,Coconut Water 200ml,drinks,30
1225,u5,20,Alpenliebe Lollipop,sweets,5
1226,u5,14,Sunfeast Mom's Magic,snacks,20
1226,u5,100,Mixed Nuts 100g,snacks,99
1226,u5,11,Oreo Original,snacks,20
1226,u5,18,Munch Chocolate,sweets,10
1226,u5,82,Bournvita 200g,beverages,120
1226,u5,26,Pepsi 250ml Can,drinks,40
1227,u5,85,Mentos Mint Roll,sweets,10
1227,u5,86,Center Fresh Gum (6 pcs),sweets,10
1227,u5,3,Bingo Mad Angles,snacks,20
1227,u5,19,Eclairs Toffee (10 pcs),sweets,10
1227,u5,79,Tata Tea Premium 100g,beverages,60
1227,u5,10,Hide & Seek Biscuits,snacks,30
1227,u5,21,Dairy Milk Crackle,sweets,40
1228,u5,13,Dark Fantasy Choco Fills,snacks,40
1228,u5,36,Paper Boat Aam Panna,drinks,30
1228,u5,32,Frooti 200ml,drinks,20
1228,u5,87,Polo Mint (Roll),sweets,10
1229,u5,4,Haldiram's Aloo Bhujia,snacks,30
1229,u5,20,Alpenliebe Lollipop,sweets,5
1229,u5,43,Nestle Slim Milk 500ml,dairy,35
1229,u5,96,Lemon (4 pcs),fresh,15
1229,u5,32,Frooti 200ml,drinks,20
1229,u5,77,Nescafe Classic Coffee 25g,beverages,70
1230,u5,16,KitKat 4 Finger,sweets,40
1230,u5,16,KitKat 4 Finger,sweets,40
1230,u5,90,Coconut Water 200ml,drinks,30
1230,u5,82,Bournvita 200g,beverages,120
1230,u5,87,Polo Mint (Roll),sweets,10
1230,u5,14,Sunfeast Mom's Magic,snacks,20
1231,u5,99,Roasted Peanuts 200g,snacks,40
1231,u5,24,Ferrero Rocher (3 pcs),sweets,150
1231,u5,17,5 Star Chocolate,sweets,20
1231,u5,21,Dairy Milk Crackle,sweets,40
1231,u5,27,Sprite 250ml Can,drinks,40
1231,u5,91,Banana (6 pcs),fresh,30
1231,u5,84,Cadbury Perk (3 pack),sweets,30
1232,u5,10,Hide & Seek Biscuits,snacks,30
1232,u5,16,KitKat 4 Finger,sweets,40
1232,u5,33,Maaza 250ml,drinks,20
1232,u5,86,Center Fresh Gum (6 pcs),sweets,10
1232,u5,28,Red Bull 250ml,drinks,125
1232,u5,8,Bourbon Biscuits,snacks,20
1232,u5,85,Mentos Mint Roll,sweets,10
1233,u5,18,Munch Chocolate,sweets,10
1233,u5,79,Tata Tea Premium 100g,beverages,60
1233,u5,17,5 Star Chocolate,sweets,20
1234,u5,11,Oreo Original,snacks,20
1234,u5,23,Milkybar (Small),sweets,20
1234,u5,89,Lassi Pouch 200ml,drinks,20
1234,u5,15,Dairy Milk Silk (60g),sweets,99
1234,u5,23,Milkybar (Small),sweets,20
1234,u5,20,Alpenliebe Lollipop,sweets,5
1234,u5,2,Kurkure Masala Munch,snacks,20
1235,u5,21,Dairy Milk Crackle,sweets,40
1235,u5,21,Dairy Milk Crackle,sweets,40
1235,u5,21,Dairy Milk Crackle,sweets,40
1236,u5,21,Dairy Milk Crackle,sweets,40
1236,u5,2,Kurkure Masala Munch,snacks,20
1236,u5,89,Lassi Pouch 200ml,drinks,20
1237,u5,82,Bournvita 200g,beverages,120
1237,u5,10,Hide & Seek Biscuits,snacks,30
1237,u5,18,Munch Chocolate,sweets,10
1237,u5,85,Mentos Mint Roll,sweets,10
1237,u5,36,Paper Boat Aam Panna,drinks,30
1238,u5,78,Bru Instant Coffee 50g,beverages,85
1238,u5,24,Ferrero Rocher (3 pcs),sweets,150
1238,u5,32,Frooti 200ml,drinks,20
1238,u5,87,Polo Mint (Roll),sweets,10
1239,u5,16,KitKat 4 Finger,sweets,40
1239,u5,85,Mentos Mint Roll,sweets,10
1239,u5,28,Red Bull 250ml,drinks,125
1240,u5,27,Sprite 250ml Can,drinks,40
1240,u5,8,Bourbon Biscuits,snacks,20
1240,u5,18,Munch Chocolate,sweets,10
1240,u5,18,Munch Chocolate,sweets,10
1240,u5,4,Haldiram's Aloo Bhujia,snacks,30
1240,u5,22,Bounty Bar,sweets,50
1240,u5,83,Complan Chocolate 200g,beverages,140
1241,u5,5,Too Yumm Multigrain Chips,snacks,20
1241,u5,85,Mentos Mint Roll,sweets,10
1241,u5,25,Coca-Cola 250ml Can,drinks,40
1241,u5,27,Sprite 250ml Can,drinks,40
1241,u5,33,Maaza 250ml,drinks,20
1241,u5,30,Tropicana Orange 200ml,drinks,30
1242,u5,18,Munch Chocolate,sweets,10
1242,u5,1,Lay's Classic Salted Chips,snacks,20
1242,u5,20,Alpenliebe Lollipop,sweets,5
1242,u5,29,Sting Energy Drink,drinks,20
1243,u5,35,Minute Maid Pulpy Orange,drinks,30
1243,u5,7,Parle-G Biscuits,snacks,10
1243,u5,99,Roasted Peanuts 200g,snacks,40
1243,u5,5,Too Yumm Multigrain Chips,snacks,20
1244,u5,28,Red Bull 250ml,drinks,125
1244,u5,82,Bournvita 200g,beverages,120
1244,u5,26,Pepsi 250ml Can,drinks,40
1244,u5,2,Kurkure Masala Munch,snacks,20
1244,u5,86,Center Fresh Gum (6 pcs),sweets,10
1244,u5,4,Haldiram's Aloo Bhujia,snacks,30
1244,u5,21,Dairy Milk Crackle,sweets,40
1245,u5,16,KitKat 4 Finger,sweets,40
1245,u5,2,Kurkure Masala Munch,snacks,20
1245,u5,82,Bournvita 200g,beverages,120
1245,u5,20,Alpenliebe Lollipop,sweets,5
1245,u5,54,Aashirvaad Atta 1kg,staples,60
1246,u5,80,Green Tea Tulsi (10 bags),beverages,55
1246,u5,57,Moong Dal 500g,staples,65
1246,u5,19,Eclairs Toffee (10 pcs),sweets,10
1247,u5,20,Alpenliebe Lollipop,sweets,5
1247,u5,19,Eclairs Toffee (10 pcs),sweets,10
1247,u5,33,Maaza 250ml,drinks,20
1248,u5,99,Roasted Peanuts 200g,snacks,40
1248,u5,24,Ferrero Rocher (3 pcs),sweets,150
1248,u5,13,Dark Fantasy Choco Fills,snacks,40
1248,u5,10,Hide & Seek Biscuits,snacks,30
1248,u5,42,Amul Masti Dahi 200g,dairy,30
1248,u5,89,Lassi Pouch 200ml,drinks,20
1249,u5,18,Munch Chocolate,sweets,10
1249,u5,4,Haldiram's Aloo Bhujia,snacks,30
1249,u5,15,Dairy Milk Silk (60g),sweets,99
1250,u6,58,Chana Dal 500g,staples,55
1250,u6,58,Chana Dal 500g,staples,55
1250,u6,61,Colgate MaxFresh Toothpaste,personal_care,79
1251,u6,64,Dettol Soap 75g,personal_care,35
1251,u6,32,Frooti 200ml,drinks,20
1251,u6,70,Harpic Toilet Cleaner 200ml,household,65
1251,u6,57,Moong Dal 500g,staples,65
1251,u6,76,Odonil Air Freshener,household,49
1251,u6,37,Amul Butter 100g,dairy,55
1251,u6,70,Harpic Toilet Cleaner 200ml,household,65
1252,u6,44,Go Cheese Spread,dairy,85
1252,u6,60,Mustard Oil 500ml,staples,95
1252,u6,77,Nescafe Classic Coffee 25g,beverages,70
1252,u6,72,Surf Excel Easy Wash 200g,household,50
1252,u6,82,Bournvita 200g,beverages,120
1253,u6,59,Sunflower Oil 500ml,staples,80
1253,u6,54,Aashirvaad Atta 1kg,staples,60
1253,u6,71,Lizol Floor Cleaner 500ml,household,119
1253,u6,60,Mustard Oil 500ml,staples,95
1253,u6,74,Colin Glass Cleaner 250ml,household,79
1253,u6,57,Moong Dal 500g,staples,65
1254,u6,72,Surf Excel Easy Wash 200g,household,50
1254,u6,40,Amul Taaza Milk 500ml,dairy,32
1254,u6,68,Himalaya Face Wash 50ml,personal_care,65
1255,u6,66,Nivea Lip Balm,personal_care,99
1255,u6,59,Sunflower Oil 500ml,staples,80
1255,u6,40,Amul Taaza Milk 500ml,dairy,32
1255,u6,70,Harpic Toilet Cleaner 200ml,household,65
1256,u6,63,Lifebuoy Hand Wash 200ml,personal_care,65
1256,u6,72,Surf Excel Easy Wash 200g,household,50
1256,u6,53,Tata Salt 1kg,staples,28
1256,u6,63,Lifebuoy Hand Wash 200ml,personal_care,65
1256,u6,63,Lifebuoy Hand Wash 200ml,personal_care,65
1257,u6,69,Vim Dishwash Bar,household,28
1257,u6,63,Lifebuoy Hand Wash 200ml,personal_care,65
1257,u6,69,Vim Dishwash Bar,household,28
1257,u6,74,Colin Glass Cleaner 250ml,household,79
1257,u6,38,Amul Processed Cheese Slice (10 pcs),dairy,110
1258,u6,60,Mustard Oil 500ml,staples,95
1258,u6,74,Colin Glass Cleaner 250ml,household,79
1258,u6,71,Lizol Floor Cleaner 500ml,household,119
1258,u6,95,Potato 500g,fresh,20
1258,u6,51,Gits Gulab Jamun Mix,instant,65
1258,u6,68,Himalaya Face Wash 50ml,personal_care,65
1259,u6,30,Tropicana Orange 200ml,drinks,30
1259,u6,39,Britannia Paneer 200g,dairy,90
1259,u6,73,Ariel Detergent 500g,household,115
1259,u6,60,Mustard Oil 500ml,staples,95
1259,u6,61,Colgate MaxFresh Toothpaste,personal_care,79
1259,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1260,u6,53,Tata Salt 1kg,staples,28
1260,u6,63,Lifebuoy Hand Wash 200ml,personal_care,65
1260,u6,60,Mustard Oil 500ml,staples,95
1260,u6,63,Lifebuoy Hand Wash 200ml,personal_care,65
1260,u6,40,Amul Taaza Milk 500ml,dairy,32
1260,u6,47,Knorr Soupy Noodles,instant,20
1260,u6,60,Mustard Oil 500ml,staples,95
1261,u6,70,Harpic Toilet Cleaner 200ml,household,65
1261,u6,56,Toor Dal 500g,staples,75
1261,u6,43,Nestle Slim Milk 500ml,dairy,35
1261,u6,72,Surf Excel Easy Wash 200g,household,50
1261,u6,65,Vaseline Petroleum Jelly 50ml,personal_care,80
1262,u6,91,Banana (6 pcs),fresh,30
1262,u6,43,Nestle Slim Milk 500ml,dairy,35
1262,u6,73,Ariel Detergent 500g,household,115
1262,u6,71,Lizol Floor Cleaner 500ml,household,119
1262,u6,55,India Gate Basmati Rice 1kg,staples,120
1262,u6,69,Vim Dishwash Bar,household,28
1263,u6,54,Aashirvaad Atta 1kg,staples,60
1263,u6,45,Maggi 2-Minute Noodles,instant,14
1263,u6,39,Britannia Paneer 200g,dairy,90
1263,u6,53,Tata Salt 1kg,staples,28
1263,u6,71,Lizol Floor Cleaner 500ml,household,119
1263,u6,98,Spinach 250g,fresh,20
1264,u6,70,Harpic Toilet Cleaner 200ml,household,65
1264,u6,71,Lizol Floor Cleaner 500ml,household,119
1264,u6,66,Nivea Lip Balm,personal_care,99
1264,u6,58,Chana Dal 500g,staples,55
1264,u6,58,Chana Dal 500g,staples,55
1265,u6,71,Lizol Floor Cleaner 500ml,household,119
1265,u6,92,Apple (4 pcs),fresh,80
1265,u6,69,Vim Dishwash Bar,household,28
1265,u6,74,Colin Glass Cleaner 250ml,household,79
1266,u6,55,India Gate Basmati Rice 1kg,staples,120
1266,u6,97,Coriander Bunch,fresh,10
1266,u6,74,Colin Glass Cleaner 250ml,household,79
1266,u6,56,Toor Dal 500g,staples,75
1266,u6,65,Vaseline Petroleum Jelly 50ml,personal_care,80
1266,u6,60,Mustard Oil 500ml,staples,95
1266,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1267,u6,74,Colin Glass Cleaner 250ml,household,79
1267,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1267,u6,69,Vim Dishwash Bar,household,28
1267,u6,40,Amul Taaza Milk 500ml,dairy,32
1267,u6,58,Chana Dal 500g,staples,55
1267,u6,100,Mixed Nuts 100g,snacks,99
1268,u6,66,Nivea Lip Balm,personal_care,99
1268,u6,73,Ariel Detergent 500g,household,115
1268,u6,75,Good Knight Refill,household,55
1268,u6,39,Britannia Paneer 200g,dairy,90
1268,u6,96,Lemon (4 pcs),fresh,15
1268,u6,69,Vim Dishwash Bar,household,28
1269,u6,64,Dettol Soap 75g,personal_care,35
1269,u6,65,Vaseline Petroleum Jelly 50ml,personal_care,80
1269,u6,44,Go Cheese Spread,dairy,85
1269,u6,75,Good Knight Refill,household,55
1269,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1269,u6,68,Himalaya Face Wash 50ml,personal_care,65
1270,u6,62,Dove Soap 100g,personal_care,45
1270,u6,91,Banana (6 pcs),fresh,30
1270,u6,38,Amul Processed Cheese Slice (10 pcs),dairy,110
1270,u6,44,Go Cheese Spread,dairy,85
1271,u6,58,Chana Dal 500g,staples,55
1271,u6,53,Tata Salt 1kg,staples,28
1271,u6,93,Tomato 500g,fresh,25
1271,u6,55,India Gate Basmati Rice 1kg,staples,120
1272,u6,82,Bournvita 200g,beverages,120
1272,u6,75,Good Knight Refill,household,55
1272,u6,56,Toor Dal 500g,staples,75
1272,u6,69,Vim Dishwash Bar,household,28
1272,u6,66,Nivea Lip Balm,personal_care,99
1272,u6,44,Go Cheese Spread,dairy,85
1272,u6,58,Chana Dal 500g,staples,55
1273,u6,41,Mother Dairy Curd 400g,dairy,45
1273,u6,69,Vim Dishwash Bar,household,28
1273,u6,68,Himalaya Face Wash 50ml,personal_care,65
1273,u6,68,Himalaya Face Wash 50ml,personal_care,65
1273,u6,53,Tata Salt 1kg,staples,28
1273,u6,69,Vim Dishwash Bar,household,28
1273,u6,88,Amul Kool Koko 200ml,drinks,25
1274,u6,75,Good Knight Refill,household,55
1274,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1274,u6,75,Good Knight Refill,household,55
1274,u6,25,Coca-Cola 250ml Can,drinks,40
1274,u6,37,Amul Butter 100g,dairy,55
1275,u6,57,Moong Dal 500g,staples,65
1275,u6,55,India Gate Basmati Rice 1kg,staples,120
1275,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1275,u6,69,Vim Dishwash Bar,household,28
1275,u6,27,Sprite 250ml Can,drinks,40
1275,u6,77,Nescafe Classic Coffee 25g,beverages,70
1275,u6,66,Nivea Lip Balm,personal_care,99
1276,u6,64,Dettol Soap 75g,personal_care,35
1276,u6,74,Colin Glass Cleaner 250ml,household,79
1276,u6,71,Lizol Floor Cleaner 500ml,household,119
1276,u6,58,Chana Dal 500g,staples,55
1276,u6,39,Britannia Paneer 200g,dairy,90
1277,u6,53,Tata Salt 1kg,staples,28
1277,u6,62,Dove Soap 100g,personal_care,45
1277,u6,64,Dettol Soap 75g,personal_care,35
1278,u6,68,Himalaya Face Wash 50ml,personal_care,65
1278,u6,58,Chana Dal 500g,staples,55
1278,u6,72,Surf Excel Easy Wash 200g,household,50
1278,u6,72,Surf Excel Easy Wash 200g,household,50
1278,u6,76,Odonil Air Freshener,household,49
1279,u6,44,Go Cheese Spread,dairy,85
1279,u6,60,Mustard Oil 500ml,staples,95
1279,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1279,u6,59,Sunflower Oil 500ml,staples,80
1279,u6,64,Dettol Soap 75g,personal_care,35
1279,u6,57,Moong Dal 500g,staples,65
1280,u6,50,MTR Poha Mix,instant,45
1280,u6,37,Amul Butter 100g,dairy,55
1280,u6,94,Onion 500g,fresh,20
1280,u6,76,Odonil Air Freshener,household,49
1281,u6,56,Toor Dal 500g,staples,75
1281,u6,76,Odonil Air Freshener,household,49
1281,u6,53,Tata Salt 1kg,staples,28
1281,u6,59,Sunflower Oil 500ml,staples,80
1281,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1281,u6,58,Chana Dal 500g,staples,55
1282,u6,65,Vaseline Petroleum Jelly 50ml,personal_care,80
1282,u6,65,Vaseline Petroleum Jelly 50ml,personal_care,80
1282,u6,65,Vaseline Petroleum Jelly 50ml,personal_care,80
1282,u6,58,Chana Dal 500g,staples,55
1283,u6,41,Mother Dairy Curd 400g,dairy,45
1283,u6,61,Colgate MaxFresh Toothpaste,personal_care,79
1283,u6,63,Lifebuoy Hand Wash 200ml,personal_care,65
1284,u6,55,India Gate Basmati Rice 1kg,staples,120
1284,u6,60,Mustard Oil 500ml,staples,95
1284,u6,37,Amul Butter 100g,dairy,55
1284,u6,65,Vaseline Petroleum Jelly 50ml,personal_care,80
1285,u6,57,Moong Dal 500g,staples,65
1285,u6,8,Bourbon Biscuits,snacks,20
1285,u6,42,Amul Masti Dahi 200g,dairy,30
1285,u6,44,Go Cheese Spread,dairy,85
1285,u6,57,Moong Dal 500g,staples,65
1285,u6,60,Mustard Oil 500ml,staples,95
1286,u6,60,Mustard Oil 500ml,staples,95
1286,u6,61,Colgate MaxFresh Toothpaste,personal_care,79
1286,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1286,u6,54,Aashirvaad Atta 1kg,staples,60
1286,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1286,u6,39,Britannia Paneer 200g,dairy,90
1287,u6,63,Lifebuoy Hand Wash 200ml,personal_care,65
1287,u6,66,Nivea Lip Balm,personal_care,99
1287,u6,75,Good Knight Refill,household,55
1287,u6,69,Vim Dishwash Bar,household,28
1287,u6,69,Vim Dishwash Bar,household,28
1287,u6,44,Go Cheese Spread,dairy,85
1287,u6,41,Mother Dairy Curd 400g,dairy,45
1288,u6,74,Colin Glass Cleaner 250ml,household,79
1288,u6,59,Sunflower Oil 500ml,staples,80
1288,u6,93,Tomato 500g,fresh,25
1288,u6,73,Ariel Detergent 500g,household,115
1288,u6,54,Aashirvaad Atta 1kg,staples,60
1289,u6,61,Colgate MaxFresh Toothpaste,personal_care,79
1289,u6,35,Minute Maid Pulpy Orange,drinks,30
1289,u6,34,Limca 250ml Can,drinks,40
1289,u6,71,Lizol Floor Cleaner 500ml,household,119
1289,u6,74,Colin Glass Cleaner 250ml,household,79
1289,u6,65,Vaseline Petroleum Jelly 50ml,personal_care,80
1289,u6,53,Tata Salt 1kg,staples,28
1290,u6,49,Maggi Masala Oats,instant,25
1290,u6,93,Tomato 500g,fresh,25
1290,u6,58,Chana Dal 500g,staples,55
1290,u6,61,Colgate MaxFresh Toothpaste,personal_care,79
1290,u6,69,Vim Dishwash Bar,household,28
1290,u6,75,Good Knight Refill,household,55
1290,u6,68,Himalaya Face Wash 50ml,personal_care,65
1291,u6,75,Good Knight Refill,household,55
1291,u6,66,Nivea Lip Balm,personal_care,99
1291,u6,71,Lizol Floor Cleaner 500ml,household,119
1291,u6,58,Chana Dal 500g,staples,55
1291,u6,74,Colin Glass Cleaner 250ml,household,79
1291,u6,60,Mustard Oil 500ml,staples,95
1291,u6,70,Harpic Toilet Cleaner 200ml,household,65
1292,u6,68,Himalaya Face Wash 50ml,personal_care,65
1292,u6,74,Colin Glass Cleaner 250ml,household,79
1292,u6,72,Surf Excel Easy Wash 200g,household,50
1292,u6,71,Lizol Floor Cleaner 500ml,household,119
1292,u6,23,Milkybar (Small),sweets,20
1292,u6,64,Dettol Soap 75g,personal_care,35
1293,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1293,u6,72,Surf Excel Easy Wash 200g,household,50
1293,u6,68,Himalaya Face Wash 50ml,personal_care,65
1293,u6,53,Tata Salt 1kg,staples,28
1293,u6,69,Vim Dishwash Bar,household,28
1293,u6,69,Vim Dishwash Bar,household,28
1293,u6,75,Good Knight Refill,household,55
1294,u6,75,Good Knight Refill,household,55
1294,u6,56,Toor Dal 500g,staples,75
1294,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1294,u6,71,Lizol Floor Cleaner 500ml,household,119
1295,u6,17,5 Star Chocolate,sweets,20
1295,u6,58,Chana Dal 500g,staples,55
1295,u6,53,Tata Salt 1kg,staples,28
1295,u6,71,Lizol Floor Cleaner 500ml,household,119
1296,u6,65,Vaseline Petroleum Jelly 50ml,personal_care,80
1296,u6,69,Vim Dishwash Bar,household,28
1296,u6,64,Dettol Soap 75g,personal_care,35
1296,u6,75,Good Knight Refill,household,55
1296,u6,72,Surf Excel Easy Wash 200g,household,50
1296,u6,71,Lizol Floor Cleaner 500ml,household,119
1297,u6,55,India Gate Basmati Rice 1kg,staples,120
1297,u6,59,Sunflower Oil 500ml,staples,80
1297,u6,70,Harpic Toilet Cleaner 200ml,household,65
1297,u6,66,Nivea Lip Balm,personal_care,99
1297,u6,58,Chana Dal 500g,staples,55
1297,u6,53,Tata Salt 1kg,staples,28
1297,u6,91,Banana (6 pcs),fresh,30
1298,u6,66,Nivea Lip Balm,personal_care,99
1298,u6,70,Harpic Toilet Cleaner 200ml,household,65
1298,u6,76,Odonil Air Freshener,household,49
1298,u6,71,Lizol Floor Cleaner 500ml,household,119
1298,u6,74,Colin Glass Cleaner 250ml,household,79
1299,u6,69,Vim Dishwash Bar,household,28
1299,u6,54,Aashirvaad Atta 1kg,staples,60
1299,u6,56,Toor Dal 500g,staples,75
1299,u6,67,Head & Shoulders Shampoo 72ml,personal_care,99
1299,u6,55,India Gate Basmati Rice 1kg,staples,120
